unix,date,symbol,open,high,low,close,Volume ETC,Volume USD,Index
1599609600,9/9/2020,ETC/USD,5.647,5.7010000000000005,5.524,5.612,116014.14,20697.25,0
1599523200,9/8/2020,ETC/USD,5.779,5.83,5.315,5.647,444405.83,79161.54,1
1599436800,9/7/2020,ETC/USD,5.9110000000000005,5.972,5.21,5.779,846611.3,149500.27,2
1599350400,9/6/2020,ETC/USD,5.63,6.4079999999999995,5.461,5.9110000000000005,945017.0,161932.77,3
1599264000,9/5/2020,ETC/USD,6.027,6.1370000000000005,5.25,5.63,1111657.93,193940.08,4
1599177600,9/4/2020,ETC/USD,5.9110000000000005,6.4,5.25,6.027,1276207.35,215746.7,5
1599091200,9/3/2020,ETC/USD,6.64,6.647,5.643,5.9110000000000005,1759304.89,282942.49,6
1599004800,9/2/2020,ETC/USD,6.8,6.855,6.5,6.64,1440050.62,216636.95,7
1598918400,9/1/2020,ETC/USD,6.697,7.0,6.69,6.8,1799242.07,265321.72,8
1598832000,8/31/2020,ETC/USD,6.79,6.95,6.6610000000000005,6.697,1014206.57,150084.75,9
1598745600,8/30/2020,ETC/USD,6.876,7.047999999999999,6.678,6.79,1466499.97,213988.5,10
1598659200,8/29/2020,ETC/USD,6.968999999999999,7.2,6.688,6.876,1165294.78,167732.37,11
1598572800,8/28/2020,ETC/USD,6.904,7.5,6.678,6.968999999999999,5440194.84,764402.56,12
1598486400,8/27/2020,ETC/USD,6.587999999999999,7.27,6.482,6.904,5582011.59,824533.44,13
1598400000,8/26/2020,ETC/USD,6.612,6.667000000000001,6.457000000000001,6.587999999999999,1075527.09,163464.64,14
1598313600,8/25/2020,ETC/USD,6.862,6.877000000000001,6.449,6.612,2104108.54,317255.87,15
1598227200,8/24/2020,ETC/USD,6.825,6.945,6.77,6.862,1548015.36,225808.43,16
1598140800,8/23/2020,ETC/USD,6.791,6.872999999999999,6.7010000000000005,6.825,1256922.72,185248.63,17
1598054400,8/22/2020,ETC/USD,6.626,7.285,6.501,6.791,4325496.1,629103.99,18
1597968000,8/21/2020,ETC/USD,6.979,7.096,6.582000000000001,6.626,3400205.08,496485.12,19
1597881600,8/20/2020,ETC/USD,6.815,7.096,6.749,6.979,5316924.63,766584.51,20
1597795200,8/19/2020,ETC/USD,7.275,7.393,6.612,6.815,5758290.49,825194.12,21
1597708800,8/18/2020,ETC/USD,7.364,7.8389999999999995,7.093,7.275,8393296.54,1115762.38,22
1597622400,8/17/2020,ETC/USD,7.242999999999999,7.542000000000001,7.084,7.364,6388548.47,864526.46,23
1597536000,8/16/2020,ETC/USD,7.176,7.301,6.921,7.242999999999999,5094728.73,713792.19,24
1597449600,8/15/2020,ETC/USD,6.9,7.311,6.877000000000001,7.176,4904854.77,687317.73,25
1597363200,8/14/2020,ETC/USD,6.922999999999999,6.972,6.803,6.9,3044847.87,442401.33,26
1597276800,8/13/2020,ETC/USD,6.865,7.25,6.64,6.922999999999999,5435969.57,790972.47,27
1597190400,8/12/2020,ETC/USD,6.817,6.915,6.582999999999999,6.865,2512297.34,371865.58,28
1597104000,8/11/2020,ETC/USD,7.065,7.182,6.511,6.817,3503071.91,506838.94,29
1597017600,8/10/2020,ETC/USD,6.893,7.155,6.881,7.065,2845742.56,405286.43,30
1596931200,8/9/2020,ETC/USD,7.0,7.2,6.8,6.893,2767698.87,397121.48,31
1596844800,8/8/2020,ETC/USD,7.018,7.178999999999999,6.77,7.0,3793491.28,548653.29,32
1596758400,8/7/2020,ETC/USD,7.1,7.45,6.75,7.018,4596581.35,644062.61,33
1596672000,8/6/2020,ETC/USD,7.2410000000000005,7.2620000000000005,6.992000000000001,7.1,3423414.7,479823.81,34
1596585600,8/5/2020,ETC/USD,7.147,7.369,7.061,7.2410000000000005,3859094.3,533910.01,35
1596499200,8/4/2020,ETC/USD,7.169,7.309,7.006,7.147,3940674.85,550021.09,36
1596412800,8/3/2020,ETC/USD,7.188,7.437,7.058,7.169,4114246.69,568278.42,37
1596326400,8/2/2020,ETC/USD,7.84,8.3,6.51,7.188,8180263.16,1121890.4,38
1596240000,8/1/2020,ETC/USD,7.409,7.97,7.318,7.84,4807011.39,625662.76,39
1596153600,7/31/2020,ETC/USD,7.356,7.604,7.2589999999999995,7.409,2494412.31,336798.92,40
1596067200,7/30/2020,ETC/USD,7.266,7.483,7.013999999999999,7.356,2903141.1,402698.68,41
1595980800,7/29/2020,ETC/USD,7.228,7.55,7.15,7.266,3605937.3,490405.16,42
1595894400,7/28/2020,ETC/USD,7.129,7.41,6.825,7.228,4512328.96,626322.39,43
1595808000,7/27/2020,ETC/USD,6.638999999999999,7.367999999999999,6.638999999999999,7.129,9938460.33,1405382.52,44
1595721600,7/26/2020,ETC/USD,6.704,6.893,6.481,6.638999999999999,3205655.09,481224.92,45
1595635200,7/25/2020,ETC/USD,6.266,6.739,6.231,6.704,2421279.85,369643.26,46
1595548800,7/24/2020,ETC/USD,6.449,6.449,6.212000000000001,6.266,591777.76,93730.12,47
1595462400,7/23/2020,ETC/USD,6.362,6.5,6.273,6.449,1419963.63,222043.67,48
1595376000,7/22/2020,ETC/USD,6.189,6.4,6.05,6.362,1690635.29,272811.06,49
1595289600,7/21/2020,ETC/USD,6.029,6.194,6.018,6.189,647253.49,105511.71,50
1595203200,7/20/2020,ETC/USD,6.0920000000000005,6.189,5.995,6.029,793647.02,130071.44,51
1595116800,7/19/2020,ETC/USD,6.053,6.122999999999999,5.95,6.0920000000000005,781230.83,129274.6,52
1595030400,7/18/2020,ETC/USD,6.028,6.1160000000000005,5.945,6.053,795890.98,132033.57,53
1594944000,7/17/2020,ETC/USD,6.025,6.114,5.965,6.028,1166667.26,192771.47,54
1594857600,7/16/2020,ETC/USD,6.215,6.26,5.9,6.025,1591602.56,262703.38,55
1594771200,7/15/2020,ETC/USD,6.331,6.365,6.18,6.215,997315.41,159742.4,56
1594684800,7/14/2020,ETC/USD,6.303999999999999,6.334,6.169,6.331,942447.12,150628.06,57
1594598400,7/13/2020,ETC/USD,6.462000000000001,6.558,6.171,6.303999999999999,1672441.48,261852.24,58
1594512000,7/12/2020,ETC/USD,6.502999999999999,6.56,6.352,6.462000000000001,1093229.19,169576.14,59
1594425600,7/11/2020,ETC/USD,6.382000000000001,6.6,6.38,6.502999999999999,967995.87,149329.27,60
1594339200,7/10/2020,ETC/USD,6.65,6.65,6.249,6.382000000000001,1362538.06,212808.81,61
1594252800,7/9/2020,ETC/USD,6.638,6.797000000000001,6.3870000000000005,6.65,3396384.32,514947.49,62
1594166400,7/8/2020,ETC/USD,6.22,6.65,6.119,6.638,2779882.71,432943.29,63
1594080000,7/7/2020,ETC/USD,6.107,6.3260000000000005,5.978,6.22,2775438.1,452062.59,64
1593993600,7/6/2020,ETC/USD,5.652,6.189,5.649,6.107,1998091.15,336701.39,65
1593907200,7/5/2020,ETC/USD,5.6979999999999995,5.718999999999999,5.513999999999999,5.652,691925.77,123129.21,66
1593820800,7/4/2020,ETC/USD,5.647,5.747999999999999,5.619,5.6979999999999995,506832.16,89251.48,67
1593734400,7/3/2020,ETC/USD,5.638,5.727,5.599,5.647,778593.94,137290.01,68
1593648000,7/2/2020,ETC/USD,5.718999999999999,5.792000000000001,5.545,5.638,861988.68,151984.32,69
1593561600,7/1/2020,ETC/USD,5.727,5.787999999999999,5.622999999999999,5.718999999999999,567513.39,99278.74,70
1593475200,6/30/2020,ETC/USD,5.8260000000000005,5.849,5.6770000000000005,5.727,539216.75,93786.07,71
1593388800,6/29/2020,ETC/USD,5.747999999999999,5.8839999999999995,5.718999999999999,5.8260000000000005,939629.18,161991.09,72
1593302400,6/28/2020,ETC/USD,5.593,5.83,5.55,5.747999999999999,849365.63,148869.72,73
1593216000,6/27/2020,ETC/USD,6.035,6.058,5.284,5.593,2776223.61,486241.1,74
1593129600,6/26/2020,ETC/USD,6.148,6.167000000000001,5.98,6.035,949438.51,156824.96,75
1593043200,6/25/2020,ETC/USD,6.212000000000001,6.2379999999999995,6.037999999999999,6.148,651028.4,105985.84,76
1592956800,6/24/2020,ETC/USD,6.365,6.513999999999999,6.12,6.212000000000001,1164326.78,185059.82,77
1592870400,6/23/2020,ETC/USD,6.376,6.437,6.279,6.365,851167.85,133602.13,78
1592784000,6/22/2020,ETC/USD,6.202999999999999,6.398,6.194,6.376,695786.13,109916.82,79
1592697600,6/21/2020,ETC/USD,6.252999999999999,6.279,6.1739999999999995,6.202999999999999,379142.99,60967.56,80
1592611200,6/20/2020,ETC/USD,6.327000000000001,6.357,6.153,6.252999999999999,679985.51,108585.04,81
1592524800,6/19/2020,ETC/USD,6.212000000000001,6.412999999999999,6.138,6.327000000000001,1752324.98,278168.32,82
1592438400,6/18/2020,ETC/USD,6.281000000000001,6.287000000000001,6.09,6.212000000000001,677147.8,109340.12,83
1592352000,6/17/2020,ETC/USD,6.252999999999999,6.3660000000000005,6.1370000000000005,6.281000000000001,876666.62,140127.59,84
1592265600,6/16/2020,ETC/USD,6.257000000000001,6.314,6.18,6.252999999999999,1320710.1,211642.79,85
1592179200,6/15/2020,ETC/USD,6.313,6.349,5.971,6.257000000000001,1861279.12,302058.28,86
1592092800,6/14/2020,ETC/USD,6.485,6.492999999999999,6.251,6.313,705728.12,110666.02,87
1592006400,6/13/2020,ETC/USD,6.395,6.506,6.332999999999999,6.485,779941.96,121452.55,88
1591920000,6/12/2020,ETC/USD,6.257999999999999,6.5,6.209,6.395,1043055.89,163422.42,89
1591833600,6/11/2020,ETC/USD,6.812,6.848,6.041,6.257999999999999,3713353.22,576446.61,90
1591747200,6/10/2020,ETC/USD,6.79,6.848,6.712999999999999,6.812,1483152.16,218934.06,91
1591660800,6/9/2020,ETC/USD,6.903,6.928999999999999,6.728,6.79,943327.51,138735.66,92
1591574400,6/8/2020,ETC/USD,6.832999999999999,6.926,6.7379999999999995,6.903,1060059.88,155292.18,93
1591488000,6/7/2020,ETC/USD,6.867999999999999,6.882999999999999,6.621,6.832999999999999,1007202.07,148852.11,94
1591401600,6/6/2020,ETC/USD,6.832000000000001,6.909,6.782,6.867999999999999,641310.68,93650.18,95
1591315200,6/5/2020,ETC/USD,6.907,6.986000000000001,6.78,6.832000000000001,1399981.33,203724.36,96
1591228800,6/4/2020,ETC/USD,6.942,7.047999999999999,6.8,6.907,1947251.44,280798.83,97
1591142400,6/3/2020,ETC/USD,6.985,7.006,6.86,6.942,2537721.67,367245.53,98
1591056000,6/2/2020,ETC/USD,7.209,7.319,6.712000000000001,6.985,3323271.76,471707.58,99
1590969600,6/1/2020,ETC/USD,6.949,7.3,6.88,7.209,3362872.25,477032.88,100
1590883200,5/31/2020,ETC/USD,7.485,7.495,6.601,6.949,2912400.77,411057.9,101
1590796800,5/30/2020,ETC/USD,7.202000000000001,7.568,7.13,7.485,2207814.15,298699.74,102
1590710400,5/29/2020,ETC/USD,6.856,7.303,6.855,7.202000000000001,4762817.33,668053.16,103
1590624000,5/28/2020,ETC/USD,6.768,6.8839999999999995,6.68,6.856,1321351.84,194550.09,104
1590537600,5/27/2020,ETC/USD,6.71,6.829,6.656000000000001,6.768,2032613.01,302837.7,105
1590451200,5/26/2020,ETC/USD,6.801,6.83,6.53,6.71,1721804.14,257392.81,106
1590364800,5/25/2020,ETC/USD,6.569,6.932,6.4879999999999995,6.801,2400749.86,354300.94,107
1590278400,5/24/2020,ETC/USD,6.562,6.785,6.481,6.569,3808942.65,571562.91,108
1590192000,5/23/2020,ETC/USD,6.462999999999999,6.638,6.3870000000000005,6.562,1352390.05,207080.62,109
1590105600,5/22/2020,ETC/USD,6.132999999999999,6.615,6.077000000000001,6.462999999999999,2060728.1,322398.41,110
1590019200,5/21/2020,ETC/USD,6.459,6.525,5.912000000000001,6.132999999999999,1826227.07,296020.05,111
1589932800,5/20/2020,ETC/USD,6.672000000000001,6.684,6.229,6.459,1974671.04,304238.56,112
1589846400,5/19/2020,ETC/USD,6.715,6.73,6.534,6.672000000000001,1039046.82,156675.52,113
1589760000,5/18/2020,ETC/USD,6.66,6.922999999999999,6.581,6.715,1993963.96,295315.5,114
1589673600,5/17/2020,ETC/USD,6.691,6.7860000000000005,6.501,6.66,1429669.82,213971.47,115
1589587200,5/16/2020,ETC/USD,6.5,6.855,6.432,6.691,4469667.25,665271.86,116
1589500800,5/15/2020,ETC/USD,6.274,6.7,6.0889999999999995,6.5,4518320.04,697677.25,117
1589414400,5/14/2020,ETC/USD,6.227,6.37,6.0889999999999995,6.274,1731263.85,277033.21,118
1589328000,5/13/2020,ETC/USD,6.0889999999999995,6.284,6.0089999999999995,6.227,1502727.56,243383.02,119
1589241600,5/12/2020,ETC/USD,6.0120000000000005,6.232,5.9,6.0889999999999995,1677196.25,275377.57,120
1589155200,5/11/2020,ETC/USD,6.199,6.33,5.617999999999999,6.0120000000000005,3099483.58,517584.75,121
1589068800,5/10/2020,ETC/USD,7.059,7.059,5.54,6.199,8031371.43,1303197.66,122
1588982400,5/9/2020,ETC/USD,7.148,7.28,7.01,7.059,2167704.63,302900.23,123
1588896000,5/8/2020,ETC/USD,7.108,7.335,6.946000000000001,7.148,3409210.62,476562.06,124
1588809600,5/7/2020,ETC/USD,6.851,7.26,6.821000000000001,7.108,2781233.67,395287.38,125
1588723200,5/6/2020,ETC/USD,7.204,7.331,6.801,6.851,2293812.66,320903.75,126
1588636800,5/5/2020,ETC/USD,7.236000000000001,7.5,7.068,7.204,2978845.76,408915.39,127
1588550400,5/4/2020,ETC/USD,7.221,7.358,6.683,7.236000000000001,4497913.28,637648.45,128
1588464000,5/3/2020,ETC/USD,7.513999999999999,7.646,7.026,7.221,7297671.33,996193.32,129
1588377600,5/2/2020,ETC/USD,6.6579999999999995,7.675,6.581,7.513999999999999,8554327.49,1183858.08,130
1588291200,5/1/2020,ETC/USD,6.449,6.709,6.442,6.6579999999999995,1673579.69,253349.66,131
1588204800,4/30/2020,ETC/USD,6.763,7.0,6.316,6.449,4984293.13,750156.73,132
1588118400,4/29/2020,ETC/USD,6.183,7.18,6.127999999999999,6.763,7582578.56,1137426.75,133
1588032000,4/28/2020,ETC/USD,6.132000000000001,6.211,5.972,6.183,1282805.3,210468.91,134
1587945600,4/27/2020,ETC/USD,6.249,6.388999999999999,5.949,6.132000000000001,2692543.27,440406.83,135
1587859200,4/26/2020,ETC/USD,5.757999999999999,6.2989999999999995,5.73,6.249,5008926.83,825043.14,136
1587772800,4/25/2020,ETC/USD,5.591,5.869,5.541,5.757999999999999,1062850.29,186293.55,137
1587686400,4/24/2020,ETC/USD,5.599,5.695,5.513,5.591,893611.19,159070.5,138
1587600000,4/23/2020,ETC/USD,5.3839999999999995,5.79,5.31,5.599,1746910.81,311653.26,139
1587513600,4/22/2020,ETC/USD,5.207000000000001,5.46,5.167999999999999,5.3839999999999995,541083.55,101314.76,140
1587427200,4/21/2020,ETC/USD,5.232,5.309,5.138,5.207000000000001,557871.92,106916.04,141
1587340800,4/20/2020,ETC/USD,5.49,5.619,5.166,5.232,1216814.41,225725.43,142
1587254400,4/19/2020,ETC/USD,5.6610000000000005,5.718999999999999,5.42,5.49,674335.97,121403.61,143
1587168000,4/18/2020,ETC/USD,5.3870000000000005,5.687,5.3870000000000005,5.6610000000000005,1095418.72,196388.57,144
1587081600,4/17/2020,ETC/USD,5.478,5.502999999999999,5.329,5.3870000000000005,518388.89,95687.21,145
1586995200,4/16/2020,ETC/USD,5.104,5.58,4.868,5.478,1711793.3,323394.02,146
1586908800,4/15/2020,ETC/USD,5.257000000000001,5.367999999999999,5.087,5.104,575626.8,110082.21,147
1586822400,4/14/2020,ETC/USD,5.205,5.361000000000001,5.129,5.257000000000001,711795.56,135347.96,148
1586736000,4/13/2020,ETC/USD,5.3260000000000005,5.3260000000000005,5.013,5.205,876325.13,170547.46,149
1586649600,4/12/2020,ETC/USD,5.296,5.517,5.195,5.3260000000000005,815884.1,151821.24,150
1586563200,4/11/2020,ETC/USD,5.27,5.415,5.149,5.296,832240.74,157476.53,151
1586476800,4/10/2020,ETC/USD,5.906000000000001,5.933,5.078,5.27,2203397.84,407516.71,152
1586390400,4/9/2020,ETC/USD,5.829,6.0,5.564,5.906000000000001,1808546.71,310576.68,153
1586304000,4/8/2020,ETC/USD,5.468,5.904,5.3660000000000005,5.829,2384884.89,416578.28,154
1586217600,4/7/2020,ETC/USD,5.627000000000001,5.837000000000001,5.367999999999999,5.468,2180310.39,388045.05,155
1586131200,4/6/2020,ETC/USD,5.042,5.638999999999999,5.035,5.627000000000001,2304365.09,426327.68,156
1586044800,4/5/2020,ETC/USD,5.162999999999999,5.2,4.936,5.042,650694.87,128345.37,157
1585958400,4/4/2020,ETC/USD,5.122999999999999,5.25,5.045,5.162999999999999,560075.54,108948.46,158
1585872000,4/3/2020,ETC/USD,5.101,5.242000000000001,4.986000000000001,5.122999999999999,667692.46,130515.29,159
1585785600,4/2/2020,ETC/USD,5.0360000000000005,5.4879999999999995,4.973,5.101,1498106.94,291621.51,160
1585699200,4/1/2020,ETC/USD,4.942,5.06,4.803999999999999,5.0360000000000005,894862.53,180865.57,161
1585612800,3/31/2020,ETC/USD,4.973,5.013999999999999,4.871,4.942,714404.37,144297.37,162
1585526400,3/30/2020,ETC/USD,4.83,5.08,4.793,4.973,1317979.91,265797.54,163
1585440000,3/29/2020,ETC/USD,4.8389999999999995,5.074,4.792,4.83,1359113.34,275801.59,164
1585353600,3/28/2020,ETC/USD,4.923,4.956,4.65,4.8389999999999995,1584727.61,330402.4,165
1585267200,3/27/2020,ETC/USD,5.11,5.228,4.865,4.923,1744990.3,343801.17,166
1585180800,3/26/2020,ETC/USD,5.045,5.131,4.941,5.11,1026023.45,203138.71,167
1585094400,3/25/2020,ETC/USD,5.093999999999999,5.29,4.905,5.045,1542127.01,303256.7,168
1585008000,3/24/2020,ETC/USD,5.0,5.2,4.906000000000001,5.093999999999999,2001329.93,396345.47,169
1584921600,3/23/2020,ETC/USD,4.599,5.0969999999999995,4.529,5.0,1482225.98,303765.14,170
1584835200,3/22/2020,ETC/USD,5.004,5.231,4.5360000000000005,4.599,1899984.88,391552.27,171
1584748800,3/21/2020,ETC/USD,4.894,5.15,4.678,5.004,1571476.57,318299.29,172
1584662400,3/20/2020,ETC/USD,5.0680000000000005,5.539,4.423,4.894,3838331.89,755978.49,173
1584576000,3/19/2020,ETC/USD,4.636,5.459,4.479,5.0680000000000005,3877256.27,783361.19,174
1584489600,3/18/2020,ETC/USD,4.645,4.702,4.322,4.636,1547633.89,341105.78,175
1584403200,3/17/2020,ETC/USD,4.521,5.0,4.391,4.645,2209045.5,470352.92,176
1584316800,3/16/2020,ETC/USD,5.0280000000000005,5.032,4.04,4.521,3995927.05,902576.75,177
1584230400,3/15/2020,ETC/USD,4.809,5.2989999999999995,4.585,5.0280000000000005,2346082.27,474034.12,178
1584144000,3/14/2020,ETC/USD,5.611000000000001,5.62,4.6,4.809,3396389.58,680063.88,179
1584057600,3/13/2020,ETC/USD,4.1,7.17,3.5,5.611000000000001,10582141.42,2003188.47,180
1583971200,3/12/2020,ETC/USD,6.5489999999999995,6.5489999999999995,4.0,4.1,5470454.63,1115096.35,181
1583884800,3/11/2020,ETC/USD,6.815,6.898,6.12,6.5489999999999995,1936169.16,301442.71,182
1583798400,3/10/2020,ETC/USD,6.942,7.011,6.629,6.815,1601670.41,234150.76,183
1583712000,3/9/2020,ETC/USD,6.582000000000001,7.35,6.334,6.942,3435893.97,510630.8,184
1583625600,3/8/2020,ETC/USD,7.818,7.818,6.21,6.582000000000001,4466575.43,635419.03,185
1583539200,3/7/2020,ETC/USD,8.238999999999999,8.25,7.77,7.818,1760618.71,219970.66,186
1583452800,3/6/2020,ETC/USD,8.202,8.33,7.919,8.238999999999999,1654989.73,202562.56,187
1583366400,3/5/2020,ETC/USD,8.01,8.485,7.989,8.202,2565123.07,312808.96,188
1583280000,3/4/2020,ETC/USD,8.493,8.527000000000001,7.62,8.01,3513068.85,436952.58,189
1583193600,3/3/2020,ETC/USD,8.46,8.65,8.16,8.493,1691717.6,202524.92,190
1583107200,3/2/2020,ETC/USD,7.739,8.743,7.6979999999999995,8.46,4016589.23,487593.69,191
1583020800,3/1/2020,ETC/USD,7.355,7.921,7.35,7.739,3096931.92,403899.19,192
1582934400,2/29/2020,ETC/USD,7.489,7.7,7.343,7.355,1621422.21,216746.58,193
1582848000,2/28/2020,ETC/USD,7.693,7.876,7.2,7.489,2491150.28,332915.64,194
1582761600,2/27/2020,ETC/USD,7.709,8.238999999999999,7.3229999999999995,7.693,3567566.47,456533.92,195
1582675200,2/26/2020,ETC/USD,9.15,9.316,7.25,7.709,7144700.07,896211.53,196
1582588800,2/25/2020,ETC/USD,9.351,9.482999999999999,8.88,9.15,2802189.58,305889.87,197
1582502400,2/24/2020,ETC/USD,9.762,9.839,8.975,9.351,2731735.42,292239.39,198
1582416000,2/23/2020,ETC/USD,9.541,9.999,9.486,9.762,2106026.02,215647.14,199
1582329600,2/22/2020,ETC/USD,9.43,9.732999999999999,9.31,9.541,1158450.72,121435.21,200
1582243200,2/21/2020,ETC/USD,8.902999999999999,9.905,8.786,9.43,3886337.79,411058.95,201
1582156800,2/20/2020,ETC/USD,9.1,9.4,8.368,8.902999999999999,3435951.32,389601.08,202
1582070400,2/19/2020,ETC/USD,10.03,10.34,8.89,9.1,4125863.01,434007.61,203
1581984000,2/18/2020,ETC/USD,9.652000000000001,10.4,9.212,10.03,4238953.26,434908.79,204
1581897600,2/17/2020,ETC/USD,9.729,9.9,8.762,9.652000000000001,4542095.4,489683.92,205
1581811200,2/16/2020,ETC/USD,10.43,10.75,8.829,9.729,7587055.67,770662.85,206
1581724800,2/15/2020,ETC/USD,12.04,12.08,9.8,10.43,10188672.88,957955.58,207
1581638400,2/14/2020,ETC/USD,12.05,12.1,11.61,12.04,3104197.18,260567.05,208
1581552000,2/13/2020,ETC/USD,12.25,13.0,11.3,12.05,6993290.81,572536.09,209
1581465600,2/12/2020,ETC/USD,12.01,12.49,11.92,12.25,6692490.6,547889.27,210
1581379200,2/11/2020,ETC/USD,11.85,12.16,11.56,12.01,5259624.58,442338.71,211
1581292800,2/10/2020,ETC/USD,11.73,12.05,11.37,11.85,3830991.75,325347.7,212
1581206400,2/9/2020,ETC/USD,11.73,12.18,11.32,11.73,4174919.33,354344.14,213
1581120000,2/8/2020,ETC/USD,11.72,11.93,11.14,11.73,3540192.91,304411.99,214
1581033600,2/7/2020,ETC/USD,12.1,12.31,11.36,11.72,6174407.58,521758.6,215
1580947200,2/6/2020,ETC/USD,12.32,13.17,11.12,12.1,10005421.18,823798.18,216
1580860800,2/5/2020,ETC/USD,11.36,12.65,11.29,12.32,6025837.97,498547.7,217
1580774400,2/4/2020,ETC/USD,11.78,11.9,11.11,11.36,2671362.31,233750.16,218
1580688000,2/3/2020,ETC/USD,11.35,12.22,11.28,11.78,4871560.92,411240.37,219
1580601600,2/2/2020,ETC/USD,11.54,11.71,11.12,11.35,3263885.77,284482.03,220
1580515200,2/1/2020,ETC/USD,11.31,11.8,11.05,11.54,4313055.26,374444.25,221
1580428800,1/31/2020,ETC/USD,12.28,12.3,10.62,11.31,8115854.67,713994.43,222
1580342400,1/30/2020,ETC/USD,12.2,12.65,11.65,12.28,9432454.18,779469.34,223
1580256000,1/29/2020,ETC/USD,11.42,12.9,11.32,12.2,15276148.03,1253703.11,224
1580169600,1/28/2020,ETC/USD,10.42,11.77,10.34,11.42,11215604.01,1014451.63,225
1580083200,1/27/2020,ETC/USD,9.141,11.1,9.141,10.42,10652617.73,1041722.39,226
1579996800,1/26/2020,ETC/USD,8.39,9.36,8.221,9.141,2429798.93,271506.23,227
1579910400,1/25/2020,ETC/USD,8.587,8.62,8.107999999999999,8.39,1681891.55,200968.92,228
1579824000,1/24/2020,ETC/USD,8.447000000000001,8.831,7.85,8.587,3362429.42,404163.25,229
1579737600,1/23/2020,ETC/USD,9.34,9.35,8.161,8.447000000000001,3904278.54,451438.52,230
1579651200,1/22/2020,ETC/USD,8.932,9.491,8.911,9.34,2832790.41,306205.11,231
1579564800,1/21/2020,ETC/USD,8.62,9.127,8.511000000000001,8.932,2302839.38,259853.67,232
1579478400,1/20/2020,ETC/USD,8.521,9.097000000000001,8.05,8.62,6185194.05,713362.99,233
